latitude,longitude,status,volume,capacity,fish_family,timestamp
59.795738984114024,4.969596078297814,operational,31,62.0,trout,2020-09-03 17:00:00 +00:00
59.597490888944904,4.621613084941748,operational,43,86.0,turbot,2020-09-03 17:00:00 +00:00
59.615411195272316,4.892589941404786,operational,21,42.0,turbot,2020-09-03 17:00:00 +00:00
59.962673258721914,5.015808110974715,operational,38,76.0,cod,2020-09-03 17:00:00 +00:00
59.975896249242716,4.9143759960682765,operational,35,70.0,trout,2020-09-03 17:00:00 +00:00
59.9026938783074,5.009522150137138,operational,14,28.0,turbot,2020-09-03 17:00:00 +00:00
59.97671768142434,4.995123202313813,operational,6,12.0,cod,2020-09-03 18:00:00 +00:00
59.90710206450273,4.989945951012137,operational,29,58.0,turbot,2020-09-03 18:00:00 +00:00
59.96009423405836,4.980538422935785,operational,16,32.0,halibut,2020-09-03 18:00:00 +00:00
59.9348229792923,4.576912413966323,operational,21,42.0,halibut,2020-09-03 18:00:00 +00:00
59.89433408305552,4.99346976859587,operational,0,0.0,trout,2020-09-03 18:00:00 +00:00
59.82085040601215,4.943125550384343,operational,35,70.0,halibut,2020-09-03 18:00:00 +00:00
59.826810052647716,5.046268860850043,operational,45,90.0,halibut,2020-09-03 18:00:00 +00:00
59.92630046689355,4.888184023937632,operational,48,96.0,trout,2020-09-03 18:00:00 +00:00
59.83454357383712,4.905064429225331,operational,14,28.0,cod,2020-09-03 18:00:00 +00:00
59.91649036267324,4.949043034598963,operational,15,30.0,trout,2020-09-03 18:00:00 +00:00
59.984967790164404,4.991512251848166,operational,23,46.0,cod,2020-09-03 18:00:00 +00:00
59.97847320922688,4.724116643507822,operational,26,52.0,halibut,2020-09-03 18:00:00 +00:00
59.953084355153415,4.897290206743282,operational,36,72.0,trout,2020-09-03 18:00:00 +00:00
59.94390098356855,5.000990779453952,operational,16,32.0,cod,2020-09-03 18:00:00 +00:00
59.93685069990631,5.011015951764153,operational,47,94.0,trout,2020-09-03 18:00:00 +00:00
59.93515370930707,5.001596586427373,operational,26,52.0,turbot,2020-09-03 18:00:00 +00:00
59.89277035316158,4.870877775203005,operational,42,84.0,cod,2020-09-03 18:00:00 +00:00
59.72364311518401,4.9253229972369175,operational,21,42.0,halibut,2020-09-03 18:00:00 +00:00
59.87964582673167,4.787974221353512,operational,26,52.0,cod,2020-09-03 18:00:00 +00:00
59.83729980297332,4.949872317193447,operational,36,72.0,trout,2020-09-03 18:00:00 +00:00
59.694383723311766,4.984333177085428,operational,25,50.0,halibut,2020-09-03 18:00:00 +00:00
59.90754804554896,4.712723687762924,operational,11,22.0,cod,2020-09-03 18:00:00 +00:00
59.76485563840938,4.956474857513357,operational,25,50.0,turbot,2020-09-03 18:00:00 +00:00
59.852748805828384,5.011152146635418,operational,7,14.0,trout,2020-09-03 18:00:00 +00:00
59.72479339703142,4.955471593352263,operational,18,36.0,cod,2020-09-03 18:00:00 +00:00
59.699760907368265,5.039708272248763,operational,30,60.0,cod,2020-09-03 18:00:00 +00:00
59.974113075413094,4.994827038227765,operational,49,98.0,turbot,2020-09-03 18:00:00 +00:00
59.852064573798266,4.988726373863366,operational,44,88.0,trout,2020-09-03 18:00:00 +00:00
59.76407769172529,5.011302307268236,operational,35,70.0,halibut,2020-09-03 18:00:00 +00:00
59.869627590561805,5.007583420897017,operational,29,58.0,trout,2020-09-03 18:00:00 +00:00
59.97314929461847,5.027243177267871,operational,9,18.0,cod,2020-09-03 18:00:00 +00:00
59.815814822798025,5.029239902009818,operational,29,58.0,halibut,2020-09-03 18:00:00 +00:00
59.87828253806721,4.944261169283594,operational,26,52.0,cod,2020-09-03 18:00:00 +00:00
59.963446397725036,4.882450547551356,operational,28,56.0,cod,2020-09-03 18:00:00 +00:00
59.93535797681089,4.724783897356756,operational,43,86.0,trout,2020-09-03 18:00:00 +00:00
59.664100754732765,5.038741962463594,operational,50,100.0,halibut,2020-09-03 18:00:00 +00:00
59.94431718145641,4.979238305148815,operational,41,82.0,turbot,2020-09-03 18:00:00 +00:00
59.67394796978081,4.912332834341103,operational,25,50.0,turbot,2020-09-03 18:00:00 +00:00
59.93619711690423,4.924851412358804,operational,39,78.0,turbot,2020-09-03 18:00:00 +00:00
59.86661549404961,4.745021858073431,operational,49,98.0,halibut,2020-09-03 18:00:00 +00:00
59.666793834121485,5.015517761566787,operational,23,46.0,cod,2020-09-03 18:00:00 +00:00
59.67907204021114,4.896271500929869,operational,42,84.0,halibut,2020-09-03 18:00:00 +00:00
59.70710893442561,4.908855241427998,operational,22,44.0,turbot,2020-09-03 18:00:00 +00:00
59.987283171528794,4.914202161430689,operational,46,92.0,cod,2020-09-03 18:00:00 +00:00
59.701338114619055,4.981928778560141,operational,50,100.0,turbot,2020-09-03 18:00:00 +00:00
59.88162598637201,4.825925190812029,operational,44,88.0,cod,2020-09-03 18:00:00 +00:00
59.785201076874415,5.031427526674544,operational,22,44.0,turbot,2020-09-03 18:00:00 +00:00
59.85691796408301,4.887755002600351,operational,23,46.0,cod,2020-09-03 18:00:00 +00:00
59.77915053294106,4.92048088330985,operational,38,76.0,cod,2020-09-03 18:00:00 +00:00
59.64915135621453,4.986145832266833,operational,30,60.0,turbot,2020-09-03 18:00:00 +00:00
59.982047590680544,5.037094141218505,operational,42,84.0,turbot,2020-09-03 18:00:00 +00:00
59.59390099211971,5.000236523949247,operational,39,78.0,trout,2020-09-03 18:00:00 +00:00
59.94590073317175,4.854945088930484,operational,48,96.0,turbot,2020-09-03 18:00:00 +00:00
59.71253510799631,4.793261141590715,operational,5,10.0,turbot,2020-09-03 18:00:00 +00:00
59.83932621924802,4.800374475066195,operational,32,64.0,turbot,2020-09-03 18:00:00 +00:00
59.84378296060219,4.999895237881712,operational,10,20.0,cod,2020-09-03 18:00:00 +00:00
59.790238253944906,4.933572632889985,operational,44,88.0,cod,2020-09-03 18:00:00 +00:00
59.96604220880209,5.02290581797935,operational,25,50.0,trout,2020-09-03 18:00:00 +00:00
59.83140630477136,4.633672072541238,operational,37,74.0,cod,2020-09-03 18:00:00 +00:00
59.97226447723029,4.970783671938936,operational,33,66.0,trout,2020-09-03 18:00:00 +00:00
59.77154891726138,4.710727279265203,operational,48,96.0,cod,2020-09-03 18:00:00 +00:00
59.90216617400864,4.855579512777132,operational,7,14.0,trout,2020-09-03 18:00:00 +00:00
59.72418434393824,4.625570429870936,operational,7,14.0,halibut,2020-09-03 18:00:00 +00:00
59.982136851333415,4.966611297353415,operational,21,42.0,halibut,2020-09-03 18:00:00 +00:00
59.751085635677214,5.001268141361569,operational,24,48.0,halibut,2020-09-03 18:00:00 +00:00
59.96617519649222,4.932516952850993,operational,5,10.0,cod,2020-09-03 18:00:00 +00:00
59.911175375015276,4.80133538044575,operational,48,96.0,trout,2020-09-03 18:00:00 +00:00
59.98179215179721,5.001837219897563,operational,38,76.0,trout,2020-09-03 18:00:00 +00:00
59.845409527207586,4.713180964624333,operational,22,44.0,halibut,2020-09-03 18:00:00 +00:00
59.97081794604111,4.838536220806396,operational,27,54.0,trout,2020-09-03 18:00:00 +00:00
59.94248184892155,4.938063955794837,operational,17,34.0,halibut,2020-09-03 18:00:00 +00:00
59.87636199142115,4.8166714542288975,operational,15,30.0,turbot,2020-09-03 18:00:00 +00:00
59.93416577253968,5.00286134579768,operational,31,62.0,turbot,2020-09-03 18:00:00 +00:00
59.93682297291703,5.007506066411575,operational,25,50.0,trout,2020-09-03 18:00:00 +00:00
59.96271275263611,5.009604265684452,operational,2,4.0,turbot,2020-09-03 18:00:00 +00:00
59.846183446988185,5.018507224089759,operational,11,22.0,halibut,2020-09-03 18:00:00 +00:00
59.98584331997342,4.998829344685689,operational,30,60.0,turbot,2020-09-03 18:00:00 +00:00
59.97807159283834,4.752614532597345,operational,41,82.0,trout,2020-09-03 18:00:00 +00:00
59.89151545907217,4.800149801778865,operational,46,92.0,cod,2020-09-03 18:00:00 +00:00
59.73636956082109,4.929135719165605,operational,24,48.0,turbot,2020-09-03 18:00:00 +00:00
59.71810248997596,4.768516537529328,operational,20,40.0,turbot,2020-09-03 18:00:00 +00:00
59.76308606141038,4.92382777288593,operational,33,66.0,halibut,2020-09-03 18:00:00 +00:00
59.809660076708155,4.796275721555801,operational,32,64.0,trout,2020-09-03 18:00:00 +00:00
59.855428535692695,5.0017251915987355,operational,26,52.0,cod,2020-09-03 18:00:00 +00:00
59.759663906050264,4.790203019591138,operational,29,58.0,halibut,2020-09-03 18:00:00 +00:00
59.96384850695615,5.02522960176833,operational,36,72.0,cod,2020-09-03 18:00:00 +00:00
59.674441838110255,4.7849976652444965,operational,46,92.0,cod,2020-09-03 18:00:00 +00:00
59.84307912445447,4.996549889799561,operational,3,6.0,turbot,2020-09-03 18:00:00 +00:00
59.742310097384006,4.896127720325068,operational,47,94.0,halibut,2020-09-03 18:00:00 +00:00
59.97737873273495,4.967319808156862,operational,27,54.0,trout,2020-09-03 18:00:00 +00:00
59.94233831270758,4.7552565176337165,operational,45,90.0,halibut,2020-09-03 18:00:00 +00:00
59.8419710677234,4.911854927701016,operational,1,2.0,halibut,2020-09-03 18:00:00 +00:00
59.707225683443475,4.878645425041167,operational,50,100.0,turbot,2020-09-03 18:00:00 +00:00
59.886364204079065,4.777200304866794,operational,9,18.0,cod,2020-09-03 18:00:00 +00:00
59.749432101360426,5.041881943368839,operational,7,14.0,trout,2020-09-03 18:00:00 +00:00
59.97381729882421,4.8015083410654205,operational,3,6.0,turbot,2020-09-03 18:00:00 +00:00
59.92811318668615,4.999961464396062,operational,28,56.0,trout,2020-09-03 18:00:00 +00:00
59.84121588331485,4.895225939946914,operational,35,70.0,turbot,2020-09-03 18:00:00 +00:00
59.95279911941205,4.93145546397595,operational,31,62.0,turbot,2020-09-03 18:00:00 +00:00
59.97790170312369,4.887502952901124,operational,17,34.0,trout,2020-09-03 18:00:00 +00:00
59.80961896610316,4.707074811407972,operational,5,10.0,turbot,2020-09-03 18:00:00 +00:00
59.86964508225467,4.899324444249705,operational,45,90.0,trout,2020-09-03 19:00:00 +00:00
59.88159318716968,4.96115309570254,operational,45,90.0,halibut,2020-09-03 19:00:00 +00:00
59.523542099744894,4.780587297459366,operational,25,50.0,trout,2020-09-03 19:00:00 +00:00
59.86872233795705,5.009898330782726,operational,42,84.0,halibut,2020-09-03 19:00:00 +00:00
59.82608204485765,4.986054566601607,operational,2,4.0,halibut,2020-09-03 19:00:00 +00:00
59.774724197900426,5.014987327694503,operational,23,46.0,trout,2020-09-03 19:00:00 +00:00
59.838073699684614,4.884546202424809,operational,1,2.0,turbot,2020-09-03 19:00:00 +00:00
59.80343432457658,4.860680676044421,operational,45,90.0,trout,2020-09-03 19:00:00 +00:00
59.6788460348237,4.604789790364409,operational,45,90.0,turbot,2020-09-03 19:00:00 +00:00
59.60523130537797,4.717668766014711,operational,11,22.0,trout,2020-09-03 19:00:00 +00:00
59.55444619350717,5.015386037889895,operational,10,20.0,turbot,2020-09-03 19:00:00 +00:00
59.88597453588091,4.948526534658901,operational,26,52.0,cod,2020-09-03 19:00:00 +00:00
59.49503808518861,4.966780392065894,operational,15,30.0,cod,2020-09-03 19:00:00 +00:00
59.839886476179196,4.687380229329938,operational,5,10.0,turbot,2020-09-03 19:00:00 +00:00
59.88893351582492,5.009833653002945,operational,12,24.0,trout,2020-09-03 19:00:00 +00:00
59.49566909904215,4.730484455623177,operational,33,66.0,halibut,2020-09-03 19:00:00 +00:00
59.72399199166242,4.917784306056331,non-operational,0,0.0,none,
59.80142790363472,4.754075820964833,operational,1,2.0,turbot,2020-09-03 19:00:00 +00:00
59.624993288028435,5.016038297911866,operational,16,32.0,halibut,2020-09-03 19:00:00 +00:00
59.89723527599784,4.965731213365947,operational,35,70.0,halibut,2020-09-03 19:00:00 +00:00
59.88766020267688,4.720128533127662,operational,21,42.0,halibut,2020-09-03 19:00:00 +00:00
59.85136541930897,5.033797389486461,non-operational,0,0.0,none,
59.67931058438462,5.035337919918187,operational,26,52.0,turbot,2020-09-03 19:00:00 +00:00
59.89790411884008,5.015398033251292,operational,42,84.0,trout,2020-09-03 19:00:00 +00:00
59.608409392127506,4.9059779845746645,operational,30,60.0,turbot,2020-09-03 19:00:00 +00:00
59.79066267095564,5.00311038896464,operational,1,2.0,trout,2020-09-03 19:00:00 +00:00
59.84729750631348,5.043992220068408,operational,47,94.0,halibut,2020-09-03 19:00:00 +00:00
59.88878075821671,4.794040553685771,non-operational,0,0.0,none,
59.82612481412445,5.018420639656969,operational,23,46.0,cod,2020-09-03 19:00:00 +00:00
59.897764350643804,5.017698207367449,operational,19,38.0,cod,2020-09-03 19:00:00 +00:00
59.88469770187615,4.98661430611164,operational,34,68.0,trout,2020-09-03 19:00:00 +00:00
59.624707004006126,5.001489519100317,operational,18,36.0,trout,2020-09-03 19:00:00 +00:00
59.640304209139394,4.939003887725861,operational,13,26.0,trout,2020-09-03 19:00:00 +00:00
59.89182708587066,5.042112663113656,operational,43,86.0,trout,2020-09-03 19:00:00 +00:00
59.74009035686359,4.88985199274292,operational,8,16.0,trout,2020-09-03 19:00:00 +00:00
59.57960343537051,4.891735193683205,operational,16,32.0,halibut,2020-09-03 19:00:00 +00:00
59.58417066889148,4.972164260031,operational,33,66.0,turbot,2020-09-03 19:00:00 +00:00
59.89590518163042,5.0428734208339785,operational,13,26.0,trout,2020-09-03 19:00:00 +00:00
59.893927392967804,4.7983247833890665,operational,41,82.0,trout,2020-09-03 19:00:00 +00:00
59.839846063193626,4.947194111477403,operational,8,16.0,halibut,2020-09-03 19:00:00 +00:00
59.88089845884838,4.73263067543106,operational,3,6.0,trout,2020-09-03 19:00:00 +00:00
59.895193717698724,4.9722822531882445,operational,11,22.0,turbot,2020-09-03 19:00:00 +00:00
59.89923193955155,4.821398467900928,operational,45,90.0,turbot,2020-09-03 19:00:00 +00:00
59.84521568758294,5.033646634174735,operational,40,80.0,trout,2020-09-03 19:00:00 +00:00
59.82408700571042,4.930230476384944,operational,46,92.0,cod,2020-09-03 19:00:00 +00:00
59.89790410365348,5.040359576968689,operational,47,94.0,halibut,2020-09-03 19:00:00 +00:00
59.75012984389672,5.03216731178694,operational,25,50.0,halibut,2020-09-03 19:00:00 +00:00
59.82153615851799,4.901284433229522,operational,49,98.0,halibut,2020-09-03 19:00:00 +00:00
59.79277390271489,4.968118702524443,operational,2,4.0,turbot,2020-09-03 19:00:00 +00:00
59.611668371746205,4.901198215811234,operational,34,68.0,halibut,2020-09-03 19:00:00 +00:00
59.65818005226858,4.861912574407099,operational,15,30.0,halibut,2020-09-03 19:00:00 +00:00
59.63390049211673,4.835986275789861,operational,1,2.0,halibut,2020-09-03 19:00:00 +00:00
59.73991947321639,4.924075063055929,operational,38,76.0,halibut,2020-09-03 19:00:00 +00:00
59.74585651242737,4.970910908436214,operational,50,100.0,trout,2020-09-03 19:00:00 +00:00
59.48524056957812,4.838660745454277,operational,9,18.0,halibut,2020-09-03 19:00:00 +00:00
59.57919105981444,4.657002877340463,operational,16,32.0,halibut,2020-09-03 19:00:00 +00:00
59.86999787351938,4.935056380574124,operational,29,58.0,halibut,2020-09-03 19:00:00 +00:00
59.842122779572485,4.71639035601683,operational,15,30.0,cod,2020-09-03 19:00:00 +00:00
59.46205449137678,4.922339452087992,non-operational,0,0.0,none,
59.725597870571406,5.042449777225253,operational,39,78.0,trout,2020-09-03 19:00:00 +00:00
59.783615822312555,4.890721926521989,operational,5,10.0,turbot,2020-09-03 19:00:00 +00:00
59.686501199585365,4.97542214564487,operational,29,58.0,trout,2020-09-03 19:00:00 +00:00
59.85297758458104,4.941810303707584,operational,2,4.0,halibut,2020-09-03 19:00:00 +00:00
59.853023185111105,4.863109692678523,operational,39,78.0,cod,2020-09-03 19:00:00 +00:00
59.76674581365334,5.037218606179956,operational,33,66.0,cod,2020-09-03 19:00:00 +00:00
59.54848161809088,4.751622965474655,operational,24,48.0,turbot,2020-09-03 19:00:00 +00:00
59.879532547928214,4.885461536105772,operational,40,80.0,cod,2020-09-03 19:00:00 +00:00
59.898811809160854,4.824143027551537,operational,1,2.0,turbot,2020-09-03 19:00:00 +00:00
59.89081345806352,4.870203228977119,operational,50,100.0,trout,2020-09-03 19:00:00 +00:00
59.89297916354658,5.02433837367341,operational,41,82.0,cod,2020-09-03 19:00:00 +00:00
59.55974893280652,4.997098190193956,non-operational,0,0.0,none,
59.75173779053885,5.02279427743004,operational,46,92.0,halibut,2020-09-03 19:00:00 +00:00
59.886409630648025,5.027953160558764,operational,15,30.0,turbot,2020-09-03 19:00:00 +00:00
59.88782673317823,4.773383407212875,non-operational,0,0.0,none,
59.87962936954789,4.934689523307083,operational,29,58.0,trout,2020-09-03 19:00:00 +00:00
59.75200304392219,4.931075780047782,operational,42,84.0,cod,2020-09-03 19:00:00 +00:00
59.664535144139975,4.625785569442212,operational,30,60.0,trout,2020-09-03 19:00:00 +00:00
59.8893163309701,4.9874924899001245,operational,43,86.0,halibut,2020-09-03 19:00:00 +00:00
59.720921052940966,5.03380707843089,operational,9,18.0,cod,2020-09-03 19:00:00 +00:00
59.891281089560934,4.9383166593339025,operational,10,20.0,turbot,2020-09-03 19:00:00 +00:00
59.891308244990356,4.792653939190244,non-operational,0,0.0,none,
59.868383274724636,4.839784908350384,operational,3,6.0,halibut,2020-09-03 19:00:00 +00:00
59.757476676353555,4.981476463055008,operational,21,42.0,trout,2020-09-03 19:00:00 +00:00
59.86593002351541,4.778843226382639,operational,33,66.0,cod,2020-09-03 19:00:00 +00:00
59.549653244591916,4.9337404707407835,operational,3,6.0,turbot,2020-09-03 19:00:00 +00:00
59.760934315014396,5.017786537047022,operational,32,64.0,turbot,2020-09-03 19:00:00 +00:00
59.766750969412044,5.0431457453583715,operational,31,62.0,trout,2020-09-03 19:00:00 +00:00
59.76362071425175,4.689894170771952,operational,8,16.0,trout,2020-09-03 19:00:00 +00:00
59.51702546372309,5.043045123172473,operational,3,6.0,cod,2020-09-03 19:00:00 +00:00
59.866594096641386,5.040255789954672,operational,33,66.0,halibut,2020-09-03 19:00:00 +00:00
59.83877399415349,4.668880455981733,operational,22,44.0,trout,2020-09-03 19:00:00 +00:00
59.85525527416832,4.900638851188925,operational,13,26.0,turbot,2020-09-03 19:00:00 +00:00
59.88612625465252,4.831126299775562,operational,40,80.0,cod,2020-09-03 19:00:00 +00:00
59.842282244393786,4.961829596945123,operational,14,28.0,turbot,2020-09-03 19:00:00 +00:00
59.856230611256194,4.801156793386992,operational,4,8.0,turbot,2020-09-03 19:00:00 +00:00
59.61265741741963,4.593933021336974,operational,43,86.0,cod,2020-09-03 19:00:00 +00:00
59.84458021408767,5.03723651183484,operational,2,4.0,cod,2020-09-03 19:00:00 +00:00
59.7687946548536,4.9178807474747845,operational,29,58.0,trout,2020-09-03 19:00:00 +00:00
59.85556661496797,4.808046771992711,operational,34,68.0,trout,2020-09-03 19:00:00 +00:00
59.898844564139274,4.8970620311575646,operational,50,100.0,halibut,2020-09-03 19:00:00 +00:00
59.62628308303173,4.903985020341593,operational,4,8.0,turbot,2020-09-03 19:00:00 +00:00
59.715459124653314,5.014417332351787,operational,20,40.0,cod,2020-09-03 20:00:00 +00:00
59.49512775542965,5.042132876015805,operational,4,8.0,trout,2020-09-03 20:00:00 +00:00
59.87564152954881,4.792079057328019,operational,10,20.0,cod,2020-09-03 20:00:00 +00:00
59.75922187420817,5.011290277838166,operational,10,20.0,halibut,2020-09-03 20:00:00 +00:00
59.874039800558194,4.8530208803465715,operational,49,98.0,trout,2020-09-03 20:00:00 +00:00
59.87169508487009,4.808836169876186,operational,15,30.0,trout,2020-09-03 20:00:00 +00:00
59.822007956733245,5.015800774186394,operational,19,38.0,halibut,2020-09-03 20:00:00 +00:00
59.833151527485064,5.040921983430657,operational,44,88.0,trout,2020-09-03 20:00:00 +00:00
59.76240973749434,4.938723696123107,operational,34,68.0,halibut,2020-09-03 20:00:00 +00:00
59.88258130867488,4.990379386785135,non-operational,0,0.0,none,
59.76557588384712,5.020477642016943,operational,27,54.0,turbot,2020-09-03 20:00:00 +00:00
59.86942462444411,4.974960257344912,operational,27,54.0,halibut,2020-09-03 20:00:00 +00:00
59.873115763670974,4.947497544822248,operational,19,38.0,halibut,2020-09-03 20:00:00 +00:00
59.807587572093546,5.042806404725002,operational,2,4.0,halibut,2020-09-03 20:00:00 +00:00
59.88282651335896,5.001425102157567,operational,10,20.0,cod,2020-09-03 20:00:00 +00:00
59.64577559297765,4.676709576797677,operational,4,8.0,trout,2020-09-03 20:00:00 +00:00
59.43968953859923,4.69979609574953,operational,24,48.0,turbot,2020-09-03 20:00:00 +00:00
59.87403794682097,4.958374507136334,operational,41,82.0,halibut,2020-09-03 20:00:00 +00:00
59.821296601148994,4.9881370307218065,operational,41,82.0,halibut,2020-09-03 20:00:00 +00:00
59.83866507781373,4.9808052770612745,operational,29,58.0,halibut,2020-09-03 20:00:00 +00:00
59.55906529550646,5.043071090377859,operational,10,20.0,trout,2020-09-03 20:00:00 +00:00
59.629223733865665,4.950223245677357,operational,24,48.0,halibut,2020-09-03 20:00:00 +00:00
59.700164680973714,4.98458531538538,operational,11,22.0,turbot,2020-09-03 20:00:00 +00:00
59.7964452745061,4.775636041620844,operational,25,50.0,halibut,2020-09-03 20:00:00 +00:00
59.72677224521276,4.82945117589591,operational,21,42.0,trout,2020-09-03 20:00:00 +00:00
59.765254740278664,4.748405201609856,operational,47,94.0,trout,2020-09-03 20:00:00 +00:00
59.74821094067711,5.005942743894244,operational,23,46.0,cod,2020-09-03 20:00:00 +00:00
59.70114892377123,4.8395504706172074,operational,4,8.0,cod,2020-09-03 20:00:00 +00:00
59.49218137883776,4.960944922149518,non-operational,0,0.0,none,
59.830534342678995,5.03816515537618,operational,50,100.0,turbot,2020-09-03 20:00:00 +00:00
59.85409490089108,4.954816967581181,operational,8,16.0,trout,2020-09-03 20:00:00 +00:00
59.8416002984756,5.0405113743235335,operational,41,82.0,turbot,2020-09-03 20:00:00 +00:00
59.774808044942034,5.030776965757926,non-operational,0,0.0,none,
59.82004955563499,4.912285211127177,operational,38,76.0,halibut,2020-09-03 20:00:00 +00:00
59.79235095944364,4.988884462898499,operational,49,98.0,halibut,2020-09-03 20:00:00 +00:00
59.50891391917381,4.734973841282868,operational,42,84.0,turbot,2020-09-03 20:00:00 +00:00
59.879677828818046,4.844447712770611,operational,2,4.0,trout,2020-09-03 20:00:00 +00:00
59.82902169203167,4.873630202727706,operational,8,16.0,cod,2020-09-03 20:00:00 +00:00
59.85992912534876,5.003668850683068,operational,29,58.0,cod,2020-09-03 20:00:00 +00:00
59.85114345144345,4.628843496618785,operational,16,32.0,turbot,2020-09-03 20:00:00 +00:00
59.57326491061234,5.003050792475258,operational,36,72.0,halibut,2020-09-03 20:00:00 +00:00
59.741356570245365,4.8120364542630885,operational,11,22.0,trout,2020-09-03 20:00:00 +00:00
59.791333198949836,4.695766963284514,operational,40,80.0,trout,2020-09-03 20:00:00 +00:00
59.88033998780249,4.82577955102211,operational,27,54.0,halibut,2020-09-03 20:00:00 +00:00
59.609663223801704,4.937462329928223,operational,9,18.0,cod,2020-09-03 20:00:00 +00:00
59.56658212552574,4.722716849009544,operational,10,20.0,turbot,2020-09-03 20:00:00 +00:00
59.862923677903204,5.021614663302945,operational,19,38.0,halibut,2020-09-03 20:00:00 +00:00
59.86800033791134,4.7995764191681385,operational,25,50.0,trout,2020-09-03 20:00:00 +00:00
59.58392326574442,4.936082112235154,operational,8,16.0,halibut,2020-09-03 20:00:00 +00:00
59.77289974526049,5.0239207522675,operational,46,92.0,turbot,2020-09-03 20:00:00 +00:00
59.751940067273274,4.9743245033261125,operational,29,58.0,halibut,2020-09-03 20:00:00 +00:00
59.790226158767695,4.800300581823748,operational,31,62.0,turbot,2020-09-03 20:00:00 +00:00
59.842362203372836,4.924895997409576,operational,40,80.0,trout,2020-09-03 20:00:00 +00:00
59.64894633103406,4.649291466727826,operational,38,76.0,trout,2020-09-03 20:00:00 +00:00
59.61224388870586,4.812371952127266,operational,13,26.0,turbot,2020-09-03 20:00:00 +00:00
59.723864468652685,5.005258444290799,operational,17,34.0,trout,2020-09-03 20:00:00 +00:00
59.858166880265095,4.765856210160905,operational,16,32.0,halibut,2020-09-03 20:00:00 +00:00
59.86806869963027,4.873166293258093,operational,11,22.0,turbot,2020-09-03 20:00:00 +00:00
59.86399594179994,5.022350840580915,operational,34,68.0,turbot,2020-09-03 20:00:00 +00:00
59.70660697279204,4.703593338033366,operational,49,98.0,trout,2020-09-03 20:00:00 +00:00
59.86152304377008,4.611503966319812,operational,11,22.0,halibut,2020-09-03 20:00:00 +00:00
59.61798255806497,5.005642901162113,operational,9,18.0,turbot,2020-09-03 20:00:00 +00:00
59.73505897664305,5.042748739357366,operational,15,30.0,cod,2020-09-03 20:00:00 +00:00
59.607341264593344,4.987418096429823,operational,27,54.0,turbot,2020-09-03 20:00:00 +00:00
59.755423259438786,4.996431454338153,non-operational,0,0.0,none,
59.80527151499072,4.957390709655184,operational,35,70.0,turbot,2020-09-03 20:00:00 +00:00
59.73247471419403,4.941136297870598,operational,26,52.0,halibut,2020-09-03 20:00:00 +00:00
59.557548540667376,4.97320762683564,operational,2,4.0,turbot,2020-09-03 20:00:00 +00:00
59.54176089044822,5.0426786823235314,operational,31,62.0,turbot,2020-09-03 20:00:00 +00:00
59.787718689097055,4.793712184024378,operational,33,66.0,cod,2020-09-03 20:00:00 +00:00
59.86457658594373,4.89331872891788,operational,17,34.0,turbot,2020-09-03 20:00:00 +00:00
59.82891762974663,5.0330190805697335,operational,13,26.0,turbot,2020-09-03 20:00:00 +00:00
59.84169595684921,4.971296244809592,operational,18,36.0,trout,2020-09-03 20:00:00 +00:00
59.87936809913573,4.871136254271155,operational,2,4.0,turbot,2020-09-03 20:00:00 +00:00
59.830658689944656,4.714797394991542,operational,1,2.0,trout,2020-09-03 20:00:00 +00:00
59.87104702133042,4.877623837552137,operational,20,40.0,trout,2020-09-03 20:00:00 +00:00
59.74990629976136,4.943288071266405,operational,28,56.0,halibut,2020-09-03 20:00:00 +00:00
59.71520080050754,4.969333161137315,operational,14,28.0,turbot,2020-09-03 20:00:00 +00:00
59.87937549297677,4.954542889370561,operational,18,36.0,turbot,2020-09-03 20:00:00 +00:00
59.852734503551936,4.670703380445031,operational,5,10.0,turbot,2020-09-03 20:00:00 +00:00
59.80510671682504,4.97161823956177,operational,44,88.0,halibut,2020-09-03 20:00:00 +00:00
59.83193966176785,4.964623793455725,operational,4,8.0,trout,2020-09-03 20:00:00 +00:00
59.77883778788821,4.872762909361918,operational,35,70.0,trout,2020-09-03 20:00:00 +00:00
59.57571742884508,4.7309236958618595,operational,45,90.0,cod,2020-09-03 20:00:00 +00:00
59.795214782910094,4.817286035270815,operational,8,16.0,turbot,2020-09-03 20:00:00 +00:00
59.7829618706209,4.920009904272631,operational,21,42.0,halibut,2020-09-03 20:00:00 +00:00
59.71498191450631,4.913629442942816,non-operational,0,0.0,none,
59.87244623685697,4.965833408508292,operational,44,88.0,cod,2020-09-03 20:00:00 +00:00
59.82392207462138,4.993534869908163,operational,46,92.0,cod,2020-09-03 20:00:00 +00:00
59.72774421774527,4.903947593851029,operational,15,30.0,cod,2020-09-03 20:00:00 +00:00
59.68220037405399,4.821294727465652,operational,37,74.0,cod,2020-09-03 20:00:00 +00:00
59.834712708678126,4.826911897726612,operational,15,30.0,trout,2020-09-03 20:00:00 +00:00
59.8325393109993,5.0070940339854975,operational,38,76.0,trout,2020-09-03 20:00:00 +00:00
59.76375920247637,4.71573375863137,operational,46,92.0,turbot,2020-09-03 20:00:00 +00:00
59.86915223172274,4.7799580848421375,operational,40,80.0,turbot,2020-09-03 20:00:00 +00:00
